user,user2int,lec,#runs,#actions,~5,5~10,10~30,30~60,60~
Rk83YTsm,14636,409,6,12,1,0,4,0,0
Qhn3MNcA,14637,409,1,6,0,0,0,0,0
omP0v6kA,14638,409,1,6,0,0,0,0,0
66HPjtPc,14639,409,1,6,0,0,0,0,0
cFQxHt2M,14640,409,1,9,0,0,0,0,0
DqzCzp3e,14641,409,2,7,0,1,0,0,0
p5NxcIHW,14642,409,2,11,0,0,1,0,0
0Xz3Ytrp,14643,409,2,17,0,0,1,0,0
Mk3841Ny,14644,409,1,6,0,0,0,0,0
xn0AaR38,14645,409,1,7,0,0,0,0,0
bWm4ziAj,14646,409,8,27,1,1,3,1,1
buEM5Djo,14647,409,2,7,0,0,1,0,0
gsgWOEcg,14648,409,1,6,0,0,0,0,0
EuNj3w0U,14649,409,3,8,0,1,1,0,0
dPDm3eNb,14650,409,1,6,0,0,0,0,0
vZNQ8HAC,14651,409,11,34,2,1,3,3,1
mD1vxzXQ,14652,409,4,15,0,0,2,1,0
2YJkcugB,14653,409,2,21,0,0,0,1,0
C7jpr78P,14654,409,1,8,0,0,0,0,0
IigEyqg4,14655,409,1,6,0,0,0,0,0
1lawNTaO,14656,409,3,18,0,0,2,0,0
7w9VSTAb,14657,409,2,15,0,0,1,0,0
xjUzzIVF,14658,409,22,65,5,2,12,2,0
zgciP6EK,14659,409,1,6,0,0,0,0,0
eMJLw2VH,14660,409,1,15,0,0,0,0,0
1LB2RuR9,14661,409,9,27,1,2,3,2,0
QymIrZjW,14662,409,8,20,3,1,0,2,1
8P9OVbQd,14663,409,2,9,0,0,1,0,0
J9ZCEpUQ,14664,409,6,43,1,1,2,0,1
4ZPMTVNs,14665,409,3,14,1,0,0,1,0
JovvHqz8,14666,409,1,8,0,0,0,0,0
7EFywWoa,14667,409,4,14,1,0,2,0,0
VbluxFns,14668,409,1,7,0,0,0,0,0
9OfQgBVy,14669,409,2,8,0,0,0,1,0
79t99YY0,14670,409,7,39,1,1,4,0,0
XuHDnUgb,14671,409,3,13,0,1,1,0,0
8ozGnpO5,14672,409,3,24,0,0,2,0,0
fYpvUIJM,14673,409,2,6,1,0,0,0,0
3SbAo2ek,14674,409,19,57,3,3,9,3,0
BWFVJrPP,14675,409,11,24,1,6,3,0,0
YuhkOZn0,14676,409,1,6,0,0,0,0,0
62RRt0rI,14677,409,1,7,0,0,0,0,0
l9aJB3Wp,14678,409,1,6,0,0,0,0,0
tPCNsFxP,14679,409,1,7,0,0,0,0,0
H8AV4Myv,14680,409,1,6,0,0,0,0,0
bkWtKTuT,14681,409,4,13,0,0,3,0,0
TZmL5Sg7,14682,409,8,36,1,0,3,3,0
Eq41C2h3,14683,409,8,26,1,1,4,0,1
m4A14aHI,14684,409,1,7,0,0,0,0,0
UumtRhqU,14685,409,1,23,0,0,0,0,0
t3lfhtUh,14686,409,1,7,0,0,0,0,0
vMSzdMv8,14687,409,1,6,0,0,0,0,0
kvnzQ9dv,14688,409,1,6,0,0,0,0,0
hfu9FJea,14689,409,1,8,0,0,0,0,0
lyhHChyh,14690,409,4,14,1,1,1,0,0
A5HgqmbQ,14691,409,8,33,0,2,2,3,0
bciajbSU,14692,409,1,7,0,0,0,0,0
BKiiH8Gn,14693,409,2,15,0,0,1,0,0
2oEdJ4bP,14694,409,4,13,1,0,1,1,0
hyVfQqQr,14695,409,3,16,1,0,0,0,1
UKz2VKga,14696,409,1,6,0,0,0,0,0
gpeZpjju,14697,409,1,6,0,0,0,0,0
58MC9hzB,14698,409,1,6,0,0,0,0,0
cxqQL0ZH,14699,409,1,7,0,0,0,0,0
uas3xbDu,14700,409,1,6,0,0,0,0,0
wjMvDU7K,14701,409,2,13,1,0,0,0,0
pSTczj7D,14702,409,1,6,0,0,0,0,0
IJhFYjK7,14703,409,1,6,0,0,0,0,0
Q7EnXVB0,14704,409,1,6,0,0,0,0,0
2JrFiCeB,14705,409,1,6,0,0,0,0,0
ukdgmGZb,14706,409,1,7,0,0,0,0,0
mNyTvLZc,14707,409,2,7,0,1,0,0,0
kme0wVul,14708,409,4,9,2,0,1,0,0
HhHkdAto,14709,409,1,6,0,0,0,0,0
khUvJCdw,14710,409,8,30,0,2,5,0,0
okW3kYQG,14711,409,1,7,0,0,0,0,0
JWnXcYs1,14712,409,1,9,0,0,0,0,0
nElNxemy,14713,409,2,15,0,0,1,0,0
eg8g8wlb,14714,409,2,13,1,0,0,0,0
KAMGsAsw,14715,409,1,6,0,0,0,0,0
01m8RhUB,14716,409,1,6,0,0,0,0,0
wCaxbhem,14717,409,1,6,0,0,0,0,0
K7eQceew,14718,409,7,31,0,2,3,0,1
kc4samh4,14719,409,2,13,0,0,1,0,0
fozoitU2,14720,409,0,0,0,0,0,0,0
QEaMDtxp,14721,409,6,31,0,0,3,1,1
BVEQHQ1s,14722,409,1,6,0,0,0,0,0
oKTwwwT5,14723,409,1,7,0,0,0,0,0
t5qXG199,14724,409,2,6,0,0,1,0,0
u5KuSKHG,14725,409,13,29,3,3,4,2,0
UEkSfkNL,14726,409,1,6,0,0,0,0,0
mIJbpdvO,14727,409,1,6,0,0,0,0,0
phxa904V,14728,409,1,6,0,0,0,0,0
jjS5Tqvc,14729,409,2,11,0,1,0,0,0
HmtTN26P,14730,409,1,8,0,0,0,0,0
vmQr109N,14731,409,2,8,0,0,1,0,0
ecdh0keD,14732,409,1,6,0,0,0,0,0
6wyZ4YM8,14733,409,1,7,0,0,0,0,0
aacqcrNe,14734,409,8,56,0,0,5,1,1
fhgmzPTM,14735,409,1,6,0,0,0,0,0
eX7YMOLF,14736,409,1,8,0,0,0,0,0
SnJiufN7,14737,409,2,7,0,0,1,0,0
ws0DSo2Y,14738,409,8,33,1,1,4,1,0
fxjjRrZU,14739,409,1,15,0,0,0,0,0
EYKTxkhT,14740,409,1,7,0,0,0,0,0
RUFx7o4n,14741,409,1,6,0,0,0,0,0
7w1zpKYL,14742,409,1,6,0,0,0,0,0
asidDTaK,14743,409,6,34,0,1,0,3,1
rEFATdmA,14744,409,3,10,0,1,1,0,0
AWlU4wq9,14745,409,2,16,0,0,1,0,0
kTVg5ghC,14746,409,1,6,0,0,0,0,0
9z5XTCAb,14747,409,3,6,0,2,0,0,0
Lsur5DWe,14748,409,1,7,0,0,0,0,0
RQccFy0a,14749,409,16,79,0,1,11,2,1
eWejJIAI,14750,409,4,22,0,0,3,0,0
fVv2jXRY,14751,409,2,15,1,0,0,0,0
esBuoXTC,14752,409,2,16,0,0,1,0,0
O5IW3ja3,14753,409,5,24,0,0,4,0,0
gbWiyGdc,14754,409,6,25,0,1,3,1,0
rqd3w3Q6,14755,409,4,25,0,1,1,1,0
e8zJMEyi,14756,409,3,18,0,0,2,0,0
uu86nfCJ,14757,409,3,8,0,0,2,0,0
iMrlOCO9,14758,409,1,6,0,0,0,0,0
RM7l550J,14759,409,2,12,1,0,0,0,0
ZUVZPeZ7,14760,409,3,12,0,0,1,1,0
6QQOhsfj,14761,409,6,17,0,1,4,0,0
EEPFxn4b,14762,409,1,6,0,0,0,0,0
t8AerK5X,14763,409,2,18,0,0,1,0,0
zi6DZ6aK,14764,409,5,19,1,0,3,0,0
eNMEph6I,14765,409,1,10,0,0,0,0,0
gY0ukLjo,14766,409,2,6,1,0,0,0,0
h5WtfkRt,14767,409,2,15,0,0,1,0,0
9RWi2UFJ,14768,409,3,20,0,0,2,0,0
ZckoYbxq,14769,409,1,6,0,0,0,0,0
AGku8eiG,14770,409,4,36,0,0,1,0,2
0hmVLE8M,14771,409,7,18,1,1,2,1,1
63LRru19,14772,409,2,18,0,0,1,0,0
PUbb5taw,14773,409,2,36,0,0,1,0,0
BS1qZVbv,14774,409,4,43,0,0,2,0,1
RDRReqlG,14775,409,13,27,2,4,6,0,0
iuTqfSEG,14776,409,13,52,0,2,9,0,1
nTUcseFW,14777,409,1,7,0,0,0,0,0
rOdQiEmF,14778,409,4,18,0,1,1,1,0
wSkKMmGS,14779,409,1,7,0,0,0,0,0
S9jus3Mj,14780,409,6,24,1,0,3,1,0
UtclblpP,14781,409,7,29,0,2,4,0,0
dMK86t37,14782,409,2,7,0,0,1,0,0
gLDNpmYi,14783,409,13,61,0,4,5,3,0
3HEwTSEO,14784,409,1,7,0,0,0,0,0
nxJRNsIM,14785,409,2,8,1,0,0,0,0
Gds06pnb,14786,409,1,14,0,0,0,0,0
lxu6zh57,14787,409,2,11,0,0,1,0,0
toC79Mro,14788,409,1,6,0,0,0,0,0
YbTq6TdZ,14789,409,1,6,0,0,0,0,0
WW8mq3xn,14790,409,1,9,0,0,0,0,0
wV8Sn5Cn,14791,409,1,6,0,0,0,0,0
zEk5ULPO,14792,409,2,20,0,0,0,1,0
GQOD8ZSV,14793,409,1,7,0,0,0,0,0
41Aw1M0a,14794,409,8,23,0,0,7,0,0
6cqYpYcZ,14795,409,7,18,0,3,2,1,0
BEaH58Tg,14796,409,1,12,0,0,0,0,0
9yggJjpw,14797,409,2,9,0,0,1,0,0
F6jxVUvG,14798,409,5,12,0,2,2,0,0
Ejtj9cBl,14799,409,2,9,0,1,0,0,0
dWbtbiIv,14800,409,1,6,0,0,0,0,0
amNZBptM,14801,409,1,6,0,0,0,0,0
SfsWwKht,14802,409,2,8,0,0,1,0,0
X20OEhfu,14803,409,1,7,0,0,0,0,0
EvbJ2OAV,14804,409,1,6,0,0,0,0,0
0MxWpYYy,14805,409,3,10,1,0,1,0,0
VmggKqBF,14806,409,4,28,1,0,0,0,2
VKs2ZufM,14807,409,3,11,1,0,1,0,0
D5FsQMLm,14808,409,1,6,0,0,0,0,0
aTAqbpmK,14809,409,4,30,0,0,1,2,0
fgLtlAoz,14810,409,1,6,0,0,0,0,0
2GTt7imN,14811,409,1,6,0,0,0,0,0
wrTLFgNs,14812,409,1,6,0,0,0,0,0
NJwuilDn,14813,409,1,6,0,0,0,0,0
vtVUyY1r,14814,409,1,8,0,0,0,0,0
pM8gpqRM,14815,409,1,6,0,0,0,0,0
Pcs4Ewuh,14816,409,1,9,0,0,0,0,0
Iwzfdy66,14817,409,6,15,1,2,1,1,0
6dS844M1,14818,409,1,6,0,0,0,0,0
YKT7apAW,14819,409,1,8,0,0,0,0,0
424OUYHb,14820,409,1,7,0,0,0,0,0
BJvqaroi,14821,409,1,6,0,0,0,0,0
598R2XRJ,14822,409,5,40,0,0,3,0,1
Tl2vztoZ,14823,409,1,6,0,0,0,0,0
bIze3NSO,14824,409,1,7,0,0,0,0,0
gTnYwRkc,14825,409,1,6,0,0,0,0,0
BanBeOHQ,14826,409,1,7,0,0,0,0,0
NfPtfOSe,14827,409,2,13,0,0,1,0,0
wqSSMtjj,14828,409,3,14,0,0,2,0,0
rUXMsKvI,14829,409,1,13,0,0,0,0,0
bUAljXRC,14830,409,5,7,3,1,0,0,0
rJ06uuur,14831,409,5,12,1,0,3,0,0
2Rs3A49F,14832,409,1,7,0,0,0,0,0
fJXg9dYs,14833,409,1,7,0,0,0,0,0
X63fqt4s,14834,409,1,6,0,0,0,0,0
KRiLojt3,14835,409,1,6,0,0,0,0,0
BPk4VGl0,14836,409,2,12,0,0,1,0,0
9djsrpH3,14837,409,2,6,1,0,0,0,0
y8u1CVL2,14838,409,2,7,0,1,0,0,0
bLc0Wr0H,14839,409,1,9,0,0,0,0,0
gBigooQ5,14840,409,1,13,0,0,0,0,0
0Twn8hjL,14841,409,1,6,0,0,0,0,0
OWczyeDE,14842,409,5,19,1,0,3,0,0
nA74frsM,14843,409,6,22,1,2,2,0,0
ra7tfbAT,14844,409,3,30,0,0,0,2,0
EfwH8Rjg,14845,409,40,143,6,4,20,7,2
ajH2RDQx,14846,409,7,24,0,2,4,0,0
4QXb7dP6,14847,409,2,10,0,1,0,0,0
cmba3UnD,14848,409,16,38,2,4,7,2,0
CEYbuDYh,14849,409,16,48,1,3,5,4,2
vbnuNqsC,14850,409,2,10,0,0,1,0,0
jnPkx3oB,14851,409,1,8,0,0,0,0,0
D1BVQXZl,14852,409,2,15,0,0,1,0,0
lF9LlsmQ,14853,409,1,12,0,0,0,0,0
xREcLKQ4,14854,409,1,23,0,0,0,0,0
SHqOsrlV,14855,409,18,44,2,5,8,2,0
DcCUEgYy,14856,409,5,11,0,1,3,0,0
v757bmTF,14857,409,1,6,0,0,0,0,0
73x0J1K0,14858,409,10,33,2,0,6,0,1
0zYQOI7f,14859,409,17,38,6,4,4,2,0
Y2XQaaYt,14860,409,3,7,1,0,1,0,0
ejQvFe4q,14861,409,1,8,0,0,0,0,0
7HMcS6vt,14862,409,3,21,0,0,2,0,0
5yrWJ7cQ,14863,409,15,56,5,1,6,2,0
ocf7VS2y,14864,409,3,7,0,0,1,1,0
16DngQV8,14865,409,1,6,0,0,0,0,0
1EWFMAUf,14866,409,1,6,0,0,0,0,0
EqYQP7hZ,14867,409,1,8,0,0,0,0,0
ha01uUvD,14868,409,1,6,0,0,0,0,0
u386NDmM,14869,409,2,9,0,0,1,0,0
m2pVg9rD,14870,409,5,8,2,1,1,0,0
0I6tn5sC,14871,409,1,6,0,0,0,0,0
A0ArLBll,14872,409,1,6,0,0,0,0,0
DhtnG9LM,14873,409,1,6,0,0,0,0,0
VN0ox15C,14874,409,2,6,1,0,0,0,0
dwu8jpya,14875,409,11,38,1,3,3,3,0
ehCwh0DX,14876,409,5,21,1,1,2,0,0
ggm0emcI,14877,409,1,6,0,0,0,0,0
nyJgyXzD,14878,409,1,9,0,0,0,0,0
6iACRq6H,14879,409,1,6,0,0,0,0,0
mhazL7Tt,14880,409,7,17,2,0,3,1,0
ZOt9NpOM,14881,409,6,11,3,0,2,0,0
4OTYFNg1,14882,409,5,23,1,0,2,1,0
zdp4yAYs,14883,409,1,6,0,0,0,0,0
kVumVlDb,14884,409,4,20,0,2,0,0,1
CAYOMLrv,14885,409,1,6,0,0,0,0,0
STgyJJNA,14886,409,2,10,0,0,0,1,0
OJqFLcgF,14887,409,14,59,2,1,5,2,3
2qQeeNKK,14888,409,10,21,0,4,3,0,2
6p8JKZca,14889,409,1,6,0,0,0,0,0
wbU4nAmi,14890,409,2,7,0,0,1,0,0
JOiGXmwj,14891,409,1,6,0,0,0,0,0
Kl8u9lxT,14892,409,1,6,0,0,0,0,0
Wz0qN0I0,14893,409,1,6,0,0,0,0,0
b5L9QhY5,14894,409,7,27,2,1,1,0,2
nCkAK5UL,14895,409,2,11,0,0,1,0,0
7m43kPGB,14896,409,5,11,2,1,1,0,0
YVVAsObh,14897,409,1,6,0,0,0,0,0
sWcBvhGO,14898,409,1,6,0,0,0,0,0
DeTcIjls,14899,409,5,18,0,1,3,0,0
qbORCTgz,14900,409,3,14,0,0,2,0,0
fyfIJrgL,14901,409,1,6,0,0,0,0,0
Qzj3hMqC,14902,409,7,41,0,0,4,1,1
EFrLCbxg,14903,409,1,7,0,0,0,0,0
73TFEP4w,14904,409,3,14,0,1,1,0,0
UUILXFXc,14905,409,4,7,2,1,0,0,0
svAybIAJ,14906,409,10,35,1,1,5,0,2
Q8daqz2x,14907,409,0,0,0,0,0,0,0
4c4HuaYb,14908,409,2,20,0,0,1,0,0
6G2NRgos,14909,409,3,8,1,0,1,0,0
yfJRb0U7,14910,409,19,54,2,4,9,2,1
xJAZOdDE,14911,409,3,19,1,0,1,0,0
TcCnTt3h,14912,409,1,6,0,0,0,0,0
By2fgP0I,14913,409,1,6,0,0,0,0,0
nvda7G5h,14914,409,2,7,0,0,1,0,0
U7RwSitF,14915,409,13,29,0,5,7,0,0
TnoyvNR5,14916,409,6,45,0,1,3,1,0
QFmoyDuI,14917,409,3,10,0,1,1,0,0
MCQHkjkq,14918,409,1,6,0,0,0,0,0
Sg9nwf4I,14919,409,1,6,0,0,0,0,0
52XkivZd,14920,409,1,6,0,0,0,0,0
gH82JjZx,14921,409,1,7,0,0,0,0,0
SiobAqpm,14922,409,1,6,0,0,0,0,0
NQu9VMh5,14923,409,5,13,2,0,1,1,0
6X4qomND,14924,409,0,0,0,0,0,0,0
ceEd8HUt,14925,409,15,30,1,5,8,0,0
KvsrVLbb,14926,409,2,6,0,0,1,0,0
MeAE7Jtu,14927,409,2,13,1,0,0,0,0
M9fpfrAL,14928,409,2,16,0,0,1,0,0
3RM17lyC,14929,409,1,6,0,0,0,0,0
CVLE8ZbU,14930,409,2,6,1,0,0,0,0
OTkainF3,14931,409,2,7,0,1,0,0,0
9A4e2VVy,14932,409,2,14,0,1,0,0,0
DFyupFMd,14933,409,1,6,0,0,0,0,0
h0nws2N7,14934,409,1,7,0,0,0,0,0
EXtHPSK4,14935,409,1,8,0,0,0,0,0
7345ZigD,14936,409,3,11,0,1,1,0,0
Qe4HFNMN,14937,409,6,27,0,0,2,1,2
PvmUWPtS,14938,409,1,6,0,0,0,0,0
sGQ63bOa,14939,409,1,6,0,0,0,0,0
lOP7MQPC,14940,409,8,19,2,1,3,1,0
crxbhSlb,14941,409,1,10,0,0,0,0,0
0sA02CVV,14942,409,11,51,0,2,7,0,1
VrxKndpj,14943,409,1,6,0,0,0,0,0
kt53fKGl,14944,409,1,7,0,0,0,0,0
RVUE8mNE,14945,409,2,9,0,0,0,1,0
1wJ3JwDg,14946,409,2,7,0,0,1,0,0
dxljz0pj,14947,409,1,12,0,0,0,0,0
WLL3dEsV,14948,409,1,8,0,0,0,0,0
OVQVCgnH,14949,409,12,42,1,3,4,2,1
mPTvcFzS,14950,409,1,6,0,0,0,0,0
kbkFZGne,14951,409,8,19,1,1,5,0,0
djokSsuP,14952,409,1,6,0,0,0,0,0
o0uSoOCr,14953,409,1,6,0,0,0,0,0
YRu0lxe4,14954,409,1,6,0,0,0,0,0
ujRogzKL,14955,409,3,9,1,0,1,0,0
0OfxNEfI,14956,409,2,12,0,0,1,0,0
GJJVK1s0,14957,409,2,12,0,1,0,0,0
WnwYzCFy,14958,409,45,116,18,4,13,5,4
wcwMMvWR,14959,409,2,7,0,1,0,0,0
jf9r2jIF,14960,409,3,8,0,2,0,0,0
KgPFKkRI,14961,409,1,6,0,0,0,0,0
8f4MHtEc,14962,409,1,6,0,0,0,0,0
TrDt8TmJ,14963,409,1,6,0,0,0,0,0
Sr6R7C2Z,14964,409,21,40,5,2,12,1,0
bMCgPzai,14965,409,10,34,0,1,6,2,0
csDZMbew,14966,409,1,6,0,0,0,0,0
dQvncwJ1,14967,409,1,14,0,0,0,0,0
SuacidzB,14968,409,1,6,0,0,0,0,0
xZ9XNOqC,14969,409,10,29,1,1,5,2,0
yifFa0IF,14970,409,6,34,1,0,2,1,1
V2F9RFyo,14971,409,1,7,0,0,0,0,0
ZRCUgl9t,14972,409,1,11,0,0,0,0,0
9inJkJUR,14973,409,3,13,0,0,1,1,0
A7unaFkm,14974,409,1,6,0,0,0,0,0
fYQcvubo,14975,409,2,8,0,1,0,0,0
YZ1HKD4N,14976,409,18,52,2,7,8,0,0
rJOoIXRq,14977,409,1,6,0,0,0,0,0
IquaZBJn,14978,409,1,6,0,0,0,0,0
j9GFA4vc,14979,409,3,24,0,0,1,0,1
KuOahu9V,14980,409,2,7,0,1,0,0,0
Rnxm7NO3,14981,409,1,6,0,0,0,0,0
Jy3kmgL6,14982,409,1,6,0,0,0,0,0
HMOR4PTK,14983,409,7,22,0,2,4,0,0
pRQdL87E,14984,409,5,16,0,2,2,0,0
wSQ2WoRT,14985,409,1,7,0,0,0,0,0
2dRgrgny,14986,409,1,6,0,0,0,0,0
Nkb6HUO9,14987,409,1,6,0,0,0,0,0
HM2S0JBf,14988,409,1,6,0,0,0,0,0
Vy8MzQL3,14989,409,3,6,1,0,1,0,0
51IIkwnt,14990,409,3,22,0,0,1,1,0
hakfrGTC,14991,409,2,21,0,0,0,1,0
BzgPyktX,14992,409,3,27,0,0,1,1,0
vQXgh7VP,14993,409,1,6,0,0,0,0,0
FiaBorow,14994,409,1,11,0,0,0,0,0
bkIQeDsN,14995,409,1,6,0,0,0,0,0
xXqToInb,14996,409,1,6,0,0,0,0,0
ZTzsxYsp,14997,409,1,11,0,0,0,0,0
P3LnXkrN,14998,409,1,6,0,0,0,0,0
klIoxGjx,14999,409,2,6,1,0,0,0,0
uAqhRZ9x,15000,409,1,7,0,0,0,0,0
LJbeqr2T,15001,409,3,19,1,1,0,0,0
j6KNCO99,15002,409,1,6,0,0,0,0,0
SGtHj9MJ,15003,409,12,43,0,3,4,3,1
7dtIsRwX,15004,409,9,46,1,2,3,2,0
6D4CEJFb,15005,409,2,7,0,1,0,0,0
vlv2AdUg,15006,409,1,6,0,0,0,0,0
J0YiC3aS,15007,409,1,6,0,0,0,0,0
YXIa0fUD,15008,409,2,8,0,1,0,0,0
y6L4Eva3,15009,409,1,6,0,0,0,0,0
TC1Wtfz9,15010,409,1,6,0,0,0,0,0
jmiX4WFw,15011,409,2,8,0,0,1,0,0
C3GjcyQm,15012,409,1,6,0,0,0,0,0
vk10gWyD,15013,409,1,6,0,0,0,0,0
aez8uzaw,15014,409,4,17,0,1,1,1,0
YaTV1t6O,15015,409,3,8,1,0,1,0,0
CWqfAqRW,15016,409,3,26,0,0,2,0,0
KbyWXMKp,15017,409,1,6,0,0,0,0,0
NrqAdplW,15018,409,12,41,0,5,4,2,0
UtaU7d1m,15019,409,4,18,0,0,3,0,0
FNAICUB2,15020,409,4,13,2,0,1,0,0
nXsdmQTY,15021,409,4,13,0,1,2,0,0
5v9AJbaB,15022,409,2,15,0,0,1,0,0
Ql1bO24K,15023,409,1,14,0,0,0,0,0
hXmfKqxI,15024,409,5,14,0,0,4,0,0
Hq3ryDSF,15025,409,10,40,4,0,3,1,1
RzMdV34J,15026,409,1,6,0,0,0,0,0
KYfNAtYV,15027,409,2,13,0,0,1,0,0
jPKg6W7i,15028,409,1,9,0,0,0,0,0
RQMmLrNh,15029,409,2,9,0,0,1,0,0
3F0PvUTg,15030,409,1,7,0,0,0,0,0
MM4YFP1m,15031,409,1,6,0,0,0,0,0
35IuAsnZ,15032,409,2,19,0,0,1,0,0
J5lu0OwN,15033,409,1,14,0,0,0,0,0
bHMrUR5D,15034,409,8,25,1,1,5,0,0
ziBWE5Ho,15035,409,1,8,0,0,0,0,0
M5Y9yvS0,15036,409,2,6,1,0,0,0,0
WOjCQA1i,15037,409,1,8,0,0,0,0,0
YYAVQHBq,15038,409,1,6,0,0,0,0,0
tx7GZRt0,15039,409,1,6,0,0,0,0,0
1LTVHdm4,15040,409,29,68,12,2,8,4,2
Y2mUuqQO,15041,409,6,32,2,0,2,1,0
Lz3jgsZH,15042,409,1,6,0,0,0,0,0
ALnPr2dO,15043,409,7,20,1,1,3,1,0
phPPeQza,15044,409,2,8,0,1,0,0,0
0ssokDoI,15045,409,4,31,0,0,2,1,0
AXd0EUVo,15046,409,1,6,0,0,0,0,0
FywUagMa,15047,409,1,8,0,0,0,0,0
prgVM5aX,15048,409,73,227,36,3,20,8,5
Q4ndkBqL,15049,409,2,6,1,0,0,0,0
cNDMD4QV,15050,409,1,8,0,0,0,0,0
ZjPyoXC3,15051,409,11,37,3,3,3,1,0
9E8EMk85,15052,409,16,25,2,3,9,1,0
niEYTyPX,15053,409,1,6,0,0,0,0,0
YNf6h9Bo,15054,409,1,7,0,0,0,0,0
GfMvK3QW,15055,409,1,6,0,0,0,0,0
hZlZQruH,15056,409,1,6,0,0,0,0,0
DFSlQR4S,15057,409,4,27,0,0,3,0,0
oPVrMYYm,15058,409,1,12,0,0,0,0,0
MQWpYww5,15059,409,2,11,1,0,0,0,0
vYAMGfGS,15060,409,5,15,1,1,2,0,0
IJ3j1ye9,15061,409,1,6,0,0,0,0,0
YJnAFm4l,15062,409,3,13,0,0,1,1,0
lGfz4UEK,15063,409,4,34,0,0,1,2,0
UTBMMHRo,15064,409,1,8,0,0,0,0,0
CbFHoZfg,15065,409,2,6,0,1,0,0,0
pmd4iHun,15066,409,1,13,0,0,0,0,0
SnSTfLyV,15067,409,1,7,0,0,0,0,0
dFrmsh7y,15068,409,1,6,0,0,0,0,0
2dpEU5TS,15069,409,1,6,0,0,0,0,0
aE4pNe3p,15070,409,4,21,0,1,2,0,0
1gBSoaIA,15071,409,1,8,0,0,0,0,0
IDfs0jRa,15072,409,10,28,2,1,2,3,1
2qb3qmNY,15073,409,4,14,0,1,2,0,0
cuuKgVTH,15074,409,2,16,0,0,1,0,0
gN4YZx4n,15075,409,1,6,0,0,0,0,0
XjEslATh,15076,409,1,19,0,0,0,0,0
mNh2ibJp,15077,409,1,6,0,0,0,0,0
93rr4qJl,15078,409,1,7,0,0,0,0,0
yIBpRn2v,15079,409,8,18,6,0,0,1,0
bX7GGJEC,15080,409,9,16,3,0,4,1,0
pGQYMcNL,15081,409,2,16,0,0,1,0,0
V66Tfc06,15082,409,3,12,2,0,0,0,0
XC1dPJGd,15083,409,1,7,0,0,0,0,0
QoZbqH6Y,15084,409,3,7,2,0,0,0,0
EboRZYy7,15085,409,1,8,0,0,0,0,0
FeQxwGil,15086,409,1,6,0,0,0,0,0
3ZHiebku,15087,409,1,6,0,0,0,0,0
NFiG1kBF,15088,409,5,23,1,1,1,1,0
bal2ut6y,15089,409,1,6,0,0,0,0,0
Q1TesSAy,15090,409,3,20,1,0,0,1,0
mMxpDQ1g,15091,409,8,36,0,1,2,4,0
gMOZ7PrO,15092,409,1,8,0,0,0,0,0
27gsE73G,15093,409,1,6,0,0,0,0,0
oviAw6Br,15094,409,1,6,0,0,0,0,0
KPWTTtkK,15095,409,1,7,0,0,0,0,0
vjzTTQeb,15096,409,2,7,1,0,0,0,0
4Vbw8ykY,15097,409,10,34,3,1,4,1,0
CusrEWmd,15098,409,1,7,0,0,0,0,0
RRX90lLu,15099,409,1,10,0,0,0,0,0
uQRJtGRQ,15100,409,1,7,0,0,0,0,0
XZwLKyV8,15101,409,1,6,0,0,0,0,0
eilVLG3H,15102,409,1,6,0,0,0,0,0
jV8H5ng5,15103,409,1,6,0,0,0,0,0
36PlRNm1,15104,409,1,6,0,0,0,0,0
MeELLXnr,15105,409,3,12,1,0,1,0,0
fhftXOI7,15106,409,11,28,4,3,0,3,0
S1lI8CKU,15107,409,2,32,0,0,0,1,0
sY2zMv6H,15108,409,7,22,0,0,5,1,0
ABjF0IrA,15109,409,18,59,3,3,7,2,2
FzsxDBoj,15110,409,3,21,0,0,2,0,0
KiScDJsG,15111,409,1,8,0,0,0,0,0
3Jtl5SWK,15112,409,1,6,0,0,0,0,0
xFhs3M9k,15113,409,7,14,1,1,4,0,0
I9ec0Rw4,15114,409,2,6,0,1,0,0,0
4jwCN4Mg,15115,409,9,23,2,0,4,1,1
V7nsoL9E,15116,409,2,6,1,0,0,0,0
9TrMgQSm,15117,409,0,0,0,0,0,0,0
7CrxGKQO,15118,409,4,28,0,0,2,1,0
udsO4pma,15119,409,1,6,0,0,0,0,0
Ts148RoS,15120,409,7,28,4,0,1,0,1
BszvohS7,15121,409,1,12,0,0,0,0,0
GyKAXDOz,15122,409,28,105,7,1,8,8,3
OnsSRaNy,15123,409,9,28,2,1,2,3,0
dabER2Cv,15124,409,3,18,0,0,1,1,0
XErGJ8H9,15125,409,14,36,2,4,4,3,0
Aa1Ig7q1,15126,409,3,6,0,0,1,1,0
Soqp0Poq,15127,409,3,11,1,0,1,0,0
lY6VP4Uu,15128,409,28,107,6,0,13,7,1
B43Lg9C8,15129,409,7,36,2,0,1,3,0
yWmBiocs,15130,409,6,43,2,0,0,1,2
PRiZkxEe,15131,409,7,26,2,2,0,2,0
NbdHjE9g,15132,409,2,8,0,1,0,0,0
ZgAoet3o,15133,409,11,40,3,0,5,2,0
NqFJYvm1,15134,409,1,6,0,0,0,0,0
EvHDqcxa,15135,409,1,6,0,0,0,0,0
Le5LOYox,15136,409,3,11,0,0,2,0,0
JpSL111z,15137,409,1,10,0,0,0,0,0
1Jb8yNZc,15138,409,7,18,3,0,3,0,0
